name,link,price,price_currency,mileage,fuel_type,year,gearbox,horsepower,location,image_url,engine_capacity
Ford C-MAX 1.6 TDCi Ambiente,https://www.otomoto.pl/osobowe/oferta/ford-c-max-ford-grand-c-max-van-7-osobowy-rejestracja-2011-ID6GC5k0.html,24 999,PLN,208 162 km,Diesel,2010 ,Manualna,115,Gdańsk (Pomorskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imw4dTBrbm91N2t4azEtT1RPTU9UT1BMIn0.lbfc6hswD0detXGi9cB0mpfziQrwePtmaLi253xhOAM/image;s=320x240,1 560 cm3
Skoda Octavia 1.6 TDI Ambition,https://www.otomoto.pl/osobowe/oferta/skoda-octavia-skoda-octavia-1-6-tdi-scr-ambition-ID6GpQ5R.html,38 000,PLN,197 000 km,Diesel,2018 ,Manualna,90,Kraków (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRnb3hrdWl6YjlyejEtT1RPTU9UT1BMIn0.mmulDBBwGfndUY_o6grbVayXQ2wMisfcASttGb1XwXc/image;s=320x240,1 598 cm3
Mercedes-Benz ML 350 BlueTec 4-Matic,https://www.otomoto.pl/osobowe/oferta/mercedes-benz-ml-edition1-brabus-306km-pakiet-amg-salon-polska-ID6Gqrl0.html,114 900,PLN,249 000 km,Diesel,2012 ,Automatyczna,258,Kraków (Małopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZlbGU1cG5wdTVjNzItT1RPTU9UT1BMIn0.LClWaz_MonxbL8tBHjLlf39pENnxPrYjwXKMAuWrxfQ/image;s=320x240,2 987 cm3
Honda Civic 1.8 Elegance (ADAS),https://www.otomoto.pl/osobowe/oferta/honda-civic-ID6GCS79.html,39 900,PLN,151 000 km,Benzyna,2012 ,Manualna,142,Biele (Wielkopolskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijdpbm4wODBidnp6ejItT1RPTU9UT1BMIn0.9auSAD2bTwapmH9qngpBsktJqJjvus4n0DQTBKLWKHg/image;s=320x240,1 798 cm3
Volvo S90,https://www.otomoto.pl/osobowe/oferta/volvo-s90-volvo-s90-2-0-t8-plug-in-303-87-km-awd-aut-inscription-ID6GtXPH.html,203 900,PLN,75 000 km,Hybryda Plug-in,2020 ,Automatyczna,303,Częstochowa (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJkbTJhaGNqYW05NzEtT1RPTU9UT1BMIn0.UopEa2Z4nu6-2kRf5xB50eLv_okbi9hR1obqSOrRvRM/image;s=644x461,1 969 cm3
Fiat Punto,https://www.otomoto.pl/osobowe/oferta/fiat-punto-fiat-punto-1-2-70km-2015r-ID6GC5j9.html,15 000,PLN,242 386 km,Benzyna,2015 ,Manualna,69,Suchedniów (Świętokrzyskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhqNjB0aHJqbDUxbi1PVE9NT1RPUEwifQ.STjqpfqi24dpbKbjgpw1ntnfwBO09qyIFAUYVgcqTS4/image;s=320x240,1 242 cm3
Volkswagen Golf VII 1.4 TSI BMT Highline,https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-sprzedam-vw-golf-vii-pierwsza-rejestracja-31-03-2017r-ID6GC5gl.html,64 900,PLN,72 000 km,Benzyna,2016 ,Manualna,125,Częstochowa (Śląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijl5eWIyY2JnMmF0cS1PVE9NT1RPUEwifQ.APJTiYPydeepqCF2nKmvy0DIvp00e599JIyejZGOa5Y/image;s=320x240,1 395 cm3
Nissan Note,https://www.otomoto.pl/osobowe/oferta/nissan-note-drugi-wlasciciel-ID6GC5gd.html,10 900,PLN,205 873 km,Benzyna,2007 ,Manualna,88,Wysoka (Lubuskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRuM2g3MGJqNXY1MDEtT1RPTU9UT1BMIn0.7whAf_BHq598wqQWEFdjrU5SFxIPp7if5BrXpuwEDp8/image;s=320x240,1 386 cm3
Citroën DS3 1.6 THP SportChic,https://www.otomoto.pl/osobowe/oferta/citroen-ds3-citroen-ds3-sport-chic-156km-zwinny-i-dynamiczny-ID6Gqd4y.html,19 300,PLN,164 000 km,Benzyna,2011 ,Manualna,156,Nowe Miasto Lubawskie (Warmińsko-mazurskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InYyNXBsODNvZWdtbjMtT1RPTU9UT1BMIn0.0lJSUEX5GExwXqS_1MKkHPyQ23aV_iVRuORRtKyB9lY/image;s=320x240,1 598 cm3
Audi A6 2.0 TDI ultra S tronic,https://www.otomoto.pl/osobowe/oferta/audi-a6-salon-polska-s-tronic-serwisowany-w-aso-ceramika-zadbany-226km-ID6GyJK4.html,99 500,PLN,127 000 km,Diesel,2017 ,Automatyczna,190,Wrocław (Dolnośląskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhiMXJ2dXJ1YzFvYzMtT1RPTU9UT1BMIn0.VTzu-2uE9XUcFN2QklDpPZSnlasxMhUdN-xmk11t8q4/image;s=320x240,1 968 cm3
MINI Countryman Cooper SE ALL4 Shadow Edition,https://www.otomoto.pl/osobowe/oferta/mini-countryman-mini-contryman-w-wersji-s-hybrydy-plug-in-ID6Gx8hw.html,140 000,PLN,12 000 km,Hybryda Plug-in,2022 ,Automatyczna,136,Białystok (Podlaskie),https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndwMHZ6bGtmZXVoNDMtT1RPTU9UT1BMIn0.P6LNco66ZPJuYGFCUzDyxIykxwuU27Anj1RFmHqS8m4/image;s=320x240,1 499 cm3
